var1,pmean,pvariance,pskewness,pkurtosis,pm,profit,price1,price2,p1,p2,t,corr1
0.503711413205585,0.776053210362753,0.0196085442726759,0.00164382056905203,0.000706052227824302,0.24,-27.338171776603,0.54892238529684,0.793581960104076,5,26,5,0.70056267259677
0.107467256044705,0.951815796975976,0.00597949858571964,-2.29392972890799e-05,0.000110022237841735,0.13,1.97246983288576,1.0251625331086,0.979074889867842,5,26,6,0.791890754464214
0.0823613892304207,1.07974303697237,0.0038872986521006,4.03840046553877e-05,2.69303329015581e-05,0.02,2.01922817048739,0.938735372209657,1.09213759213759,5,26,8,0.724301317447394
0.142953998874611,0.941750481477422,0.000948624690926925,9.35520222540187e-06,1.81939927484523e-06,0.08,-9.22929159516156,0.928002515195976,0.875986471251409,5,26,9,0.603912188825163
0.345637841843963,0.841974597501804,0.00568305951931598,0.000365011828122631,7.02403277914399e-05,0.1,-22.1638791518083,0.814054858600893,0.727144866385373,5,26,11,0.928042074417882
0.373131763806547,0.927995539475416,0.00718363117832963,-8.16501153541166e-05,8.66270460678658e-05,0.13,-23.372004869205,0.859713168187744,0.671179883945841,5,26,12,0.964161475330729
-0,1.18740049376514,0.00890209749411828,-0.000694611105253204,0.000224621375317949,0.03,26.1234073009327,1.29913492183943,1.18443804034582,5,26,13,0.499725027707175
0.205344095033423,0.971236026164991,0.00287261314963634,8.01323778954117e-05,1.75003693489794e-05,0.01,-11.7185262786467,0.86224608918982,0.895377128953771,5,26,14,0.898514384521652
0.285380729950355,0.949921755650481,0.00863153114863044,0.000127348456637701,0.000128365752229182,0.17,-13.2563903003851,0.841749018546095,0.843360433604336,5,26,15,0.54027681492821
0.166101021647429,0.981331393731829,0.00150504292080263,4.10685888590794e-06,6.3985654983389e-06,0.07,-10.2289118192743,0.940344106769577,0.852506426735218,5,26,16,0.455554936770565
0.298411025599864,0.886618690673797,0.00790200926625503,0.000601219895545484,0.000135016791411299,0.14,-15.2194646748117,0.82497105364724,0.836707862214041,5,26,18,0.86149414036771
0.198289228351074,0.929229285225381,0.00168227627834185,-3.35980189228057e-06,4.53961744552258e-06,0.04,-13.0824633393068,0.87813783660429,0.851901716593739,5,26,20,0.915439779375271
0.160422447517087,0.943179836742357,0.00181551249085311,3.34049656619452e-05,5.12909274381148e-06,0.01,-9.03371570813898,0.891519250780437,0.924535756617938,5,26,21,0.895075722595325
0.194185655121233,0.93364663015019,0.00352188621632145,8.91340833574286e-06,2.21346043247702e-05,0.12,-9.65710240527437,0.953868613138686,0.84017094017094,5,26,22,0.807581035288689
0.246384180073641,1.04268425688079,0.0146187365195845,-0.000436941694177877,0.000345136698565936,0.3,-4.75082717848102,0.765744878172161,1.05487228003784,5,27,1,0.453603092225301
-0,0.996656073739029,0.0014844543108136,6.06025786681665e-06,4.91718249185877e-06,0.03,8.29599534447536,1.09315152443695,1.06139348943461,5,27,3,0.69661384014921
0.339669344707173,0.913734425945692,0.00279035718322619,-2.9908265403123e-05,2.3980542025285e-05,0.04,-25.2781873736579,0.706909430438842,0.783485745024207,5,27,4,0.951021849208631
0.537811641862747,0.828491600734897,0.0192620996525594,0.00130565589272871,0.000627385989590114,0.13,-30.9525751744423,0.54892238529684,0.818681318681319,5,27,5,0.978301194354272
-0,1.10688947251004,0.0128625809859404,-0.000175202312858847,0.000336892110813196,0.2,19.1606743650081,1.0251625331086,1.32129357412852,5,27,6,0.569171452545583
0.133938182495822,1.05477467971651,0.00463245557952533,0.000128037363092396,4.01848249494628e-05,0.07,-2.19859164643901,0.938735372209657,1.00761962816215,5,27,8,0.891799450609457
0.0279575835166535,0.951152880964041,0.00108455925403417,8.3678276463517e-06,2.34764160488541e-06,0.02,2.62118007361767,1.06364458512322,0.984844592858978,5,27,10,0.574948079350153
0.303477279456587,0.90597946591654,0.00460658084215956,5.39922109614715e-05,3.48946445346409e-05,0.09,-19.1838107821958,0.859713168187744,0.75324094769781,5,27,12,0.90402543873725
0.266844596815746,0.902830046243785,0.00513905166499956,9.2476350840585e-05,3.44069353897866e-05,0.01,-14.8929680064311,0.841749018546095,0.856913183279743,5,27,15,0.975822057532664
0.141510652540956,0.986949472072747,0.00158319928860077,6.37765721503681e-05,1.02886519288684e-05,0.04,-7.60628529461462,0.940344106769577,0.901688555347092,5,27,16,0.863560585187046
0.0964671552895803,0.976177747022755,0.000483150440053667,3.3877977315478e-06,5.24651964388435e-07,0.06,-6.03121485763944,0.886931235032501,0.992083333333333,5,27,17,0.509957917560446
0.28225166287126,0.88893143577277,0.00650990639638677,0.00037136045421815,7.66431415815782e-05,0.04,-14.9538307712413,0.82497105364724,0.870533837746952,5,27,18,0.958882433209972
-0,1.08566693583752,0.00589667193336732,-2.14244092634282e-05,4.96516724274087e-05,0.11,13.4788449538242,1.0240710446366,1.24194324194324,5,27,19,0.428051908737815
0.187089391822441,0.936417816465698,0.00163773496325021,-1.5642456593681e-05,4.60008992175015e-06,0.02,-12.0523911959641,0.87813783660429,0.87722695584818,5,27,20,0.859328918887876
-0,1.31849125416856,0.0320565029800554,-0.00340181622711866,0.00187226424797099,0.27,48.4872799845001,1.7398773006135,1.16605616605617,5,27,23,0.484639207423162
0.259112876446716,0.92310678927624,0.00391503611898722,-7.45438120964931e-05,2.53249528453723e-05,0.16,-15.6193974663452,0.765744878172161,0.900379506641366,5,28,1,0.572708288241664
-0,1.00613738841528,0.00132579653301204,1.57106717915423e-05,3.47690808431181e-06,0.02,6.89280616360487,1.09315152443695,1.0326375711575,5,28,3,0.370446558987396
0.237227329970239,0.934286951617028,0.00128975423300106,-1.68240262823153e-05,4.9341109059238e-06,0.15,-17.8155457454736,0.706909430438842,0.933993399339934,5,28,4,0.513993215238583
0.50329800391017,0.860915369053913,0.0162375851584526,0.000876886567728162,0.000447137304620712,0.26,-29.3699596865249,0.54892238529684,0.844793713163065,5,28,5,0.938339999618405
0.0312104080081343,1.02657738894297,0.012353734787573,0.000207161472774029,0.00033846353695733,0.16,15.1610723943697,1.0251625331086,1.25627906976744,5,28,6,0.787168746290839
0.0740838557580003,1.02100434617258,0.0011434760316624,4.81979048569547e-06,2.60509271151719e-06,0.07,-1.8462599997462,0.928002515195976,1.02570789865872,5,28,9,0.72418038044592
0.0139081198866569,0.968509993397254,0.000442651758717019,1.13148676417648e-06,4.03628187306422e-07,0.04,2.06984339469835,1.06364458512322,0.974945533769063,5,28,10,0.361967040995304
0.205389908181462,0.938666369795007,0.00355868965449088,3.93203280691676e-05,1.77209699823541e-05,0.06,-10.7266569979662,0.859713168187744,0.919340849956635,5,28,12,0.832060867023604
0.128185074025054,0.994039185652893,0.00133069437623183,1.10111804436878e-05,3.28754286194001e-06,0.06,-6.81829785698483,0.86224608918982,0.996313590562792,5,28,14,0.387228320265265
0.314927097543098,0.876546180651743,0.00629994511680553,0.000206658328546587,6.59927644709354e-05,0.09,-18.4371457021772,0.841749018546095,0.775887573964497,5,28,15,0.864698680083602
0.102366914641564,1.01186067231993,0.00108566980361262,3.54660276924565e-05,5.2406422391678e-06,0.01,-4.81698037363401,0.940344106769577,0.959008579599619,5,28,16,0.668585033558616
0.182603953127201,0.912843291178919,0.00661645216735087,0.000388767488924153,7.85992727822063e-05,0.08,-4.88089649897087,0.82497105364724,1.07312669274752,5,28,18,0.92441974605162
0.248701484201659,0.893691515650629,0.00252834010155871,2.99233930650833e-05,1.13640414456367e-05,0.09,-16.5993963313295,0.87813783660429,0.780348652931854,5,28,20,0.854553651356747
0.203048074389191,0.94186477201166,0.00302606559289696,1.08257653889009e-05,1.67221717710869e-05,0.11,-11.2565192270385,0.953868613138686,0.813573180703189,5,28,22,0.756024055823796
0.223181871684024,0.896322214517292,0.00573505260200831,-0.00020219919527931,6.7999392672228e-05,0.16,-9.86168925516192,0.765744878172161,1.0370213367246,5,29,1,0.782606199944513
0.0779609555712265,1.02594624996348,0.00177279705048922,2.95719825157671e-05,7.16384126142906e-06,0.02,-0.870505722754189,1.07811725846408,0.89255751014885,5,29,2,0.359412560101614
0.415009760222429,0.901137722111205,0.00381300412258229,-0.000133287784100706,5.14181891490024e-05,0.02,-31.3440826269712,0.706909430438842,0.663240418118467,5,29,4,0.97476759406534
0.480204015535738,0.869460894611747,0.0158906860527646,0.000328249143761223,0.000439392929026017,0.26,-27.2856621939525,0.54892238529684,0.897953830010493,5,29,5,0.582271455767122
0.0299635610342921,1.04610603280678,0.0138378318683903,0.000505729370215585,0.000440648709890943,0.04,16.3527667269206,1.0251625331086,1.29344645991808,5,29,6,0.719251933748372
0.174795882291589,1.03383208971636,0.00442244097334365,3.8125563010976e-05,3.39425011389628e-05,0.07,-6.54107542962662,0.938735372209657,0.921348314606742,5,29,8,0.711415531423608
0.118556771577389,0.976838832708104,0.000989868738469018,1.57591428677024e-05,2.3160066801812e-06,0.05,-6.68060915260264,0.928002515195976,0.933783432874578,5,29,9,0.674125404299192
0.0703845887645185,0.940903587702102,0.00128411833245275,8.25254796912139e-06,2.67350379216666e-06,0.08,-1.14419221413374,1.06364458512322,0.91291040623261,5,29,10,0.494314130271696
0.359299124913034,0.849829342678596,0.00698324601318835,0.000321865355677916,8.65277058018818e-05,0.07,-22.1845585346678,0.814054858600893,0.732926829268293,5,29,11,0.944275326356586
0.325511249667869,0.919557069023602,0.0062913003351526,1.24863502678103e-05,5.87527338306642e-05,0.09,-19.5045214089561,0.859713168187744,0.747399084477736,5,29,12,0.958893926928742
-0,1.32808066207449,0.037244898645337,-0.00282094023177786,0.0022944412528546,0.24,58.2661984447794,1.29913492183943,1.80345211581292,5,29,13,0.728041753848855
0.235594468039898,0.95529369136521,0.00280753196946821,5.6731016846649e-05,1.73621069858028e-05,0.07,-14.844000893333,0.86224608918982,0.83435960591133,5,29,14,0.864787024836243
0.326491339415458,0.889289740912053,0.0061270301891829,7.48142772962258e-05,5.28148354599639e-05,0.01,-19.7739848467241,0.841749018546095,0.761430678466077,5,29,15,0.973756281052978
0.149196568094867,1.00399071203359,0.00188531667253563,4.19323732864845e-05,1.27932154773205e-05,0.04,-7.77766396275564,0.940344106769577,0.898403483309144,5,29,16,0.776358855743113
0.145652593935714,0.950266318515795,0.000885628023877388,1.90125530238024e-05,1.907688687225e-06,0.05,-9.6702567349767,0.886931235032501,0.916532040926225,5,29,17,0.446568013062707
0.388103892534214,0.864930815981286,0.0115364047461114,0.00108909678084385,0.000276966374489398,0.07,-21.1434018631964,0.82497105364724,0.741916519694297,5,29,18,0.969412492000152
0.0278168325357555,1.04443686362917,0.001297835092971,8.4078526894236e-06,4.09432360178427e-06,0.04,3.14398062508226,1.0240710446366,1.02915681639086,5,29,19,0.740951423122162
0.192598594699234,0.930077391632776,0.00168779479481345,2.25879872639576e-07,4.42813400429306e-06,0.04,-12.5023435365617,0.87813783660429,0.86906584992343,5,29,20,0.92316408673068
0.0976229493784274,0.955718169702877,0.000966170327224732,1.46778246931056e-05,1.55695789767665e-06,0.09,-4.64955026950256,0.891519250780437,1.01059135039718,5,29,21,0.347813122085401
0.122886113719293,0.944570452915607,0.00200657290968471,1.57612495811456e-05,8.16990692598219e-06,0.13,-4.92052464540205,0.953868613138686,0.915357766143106,5,29,22,0.580185870636173
-0,1.2757606248781,0.0327858608679335,-0.00366211924936846,0.00216057919892941,0.3,38.8611240140104,1.60789844851904,1.0777972027972,5,29,24,0.599277518868422
0.356809107355547,0.87531677975291,0.00670463755987741,-0.000170137846793767,7.87329170493727e-05,0.03,-22.2125447388168,0.765744878172161,0.779299014238773,5,30,1,0.872320699223509
0.338411921731413,0.925897085857519,0.0024164576458861,-9.68934308592728e-05,2.61508317653366e-05,0.09,-25.7555065708402,0.706909430438842,0.771934758155231,5,30,4,0.894375582094642
0.582389289744628,0.828762017806124,0.023494000626485,0.00167909185699141,0.000897040296322638,0.15,-33.0270191686785,0.54892238529684,0.758381924198251,5,30,5,0.978607319057559
0.0924456371185926,1.00665845949392,0.0142693636427735,0.00158427954521986,0.000570156311384174,0.14,10.4039434573414,1.0251625331086,1.15857760691975,5,30,6,0.882188335022312
-0,1.24617650643932,0.0279655218026918,-0.000561465202768804,0.00113042483490879,0.18,42.8773974511846,1.19425219941349,1.65338314653383,5,30,7,0.925217602772952
0.117788676779846,0.984266349542382,0.00157250031431475,8.16419285896446e-06,4.71050865179952e-06,0.01,-5.25623942554125,0.928002515195976,0.963185755534167,5,30,9,0.84100248896826
0.24337974217836,0.940275909476008,0.00329866595942311,-2.21045360859723e-06,1.5560917741243e-05,0.04,-14.8909196007796,0.859713168187744,0.839868083547087,5,30,12,0.956525506675677
0.339162908333467,0.892844081870874,0.00728307208117962,3.53365589406553e-05,6.8809671454906e-05,0.01,-19.8789591798805,0.841749018546095,0.759280742459397,5,30,15,0.964233113435474
0.166684153770548,0.983198874672498,0.00157402560973211,-2.16271363960586e-06,6.39794533724098e-06,0.07,-10.1426244786355,0.940344106769577,0.854124236252546,5,30,16,0.513625328998501
0.109352632306469,0.963712513439857,0.00072327958243056,1.81726172943489e-05,1.3468423022619e-06,0.08,-6.51161729123686,0.886931235032501,0.977631971368923,5,30,17,0.341813750676936
0.436544867929267,0.836403061905799,0.0122839829692923,0.00105675136849794,0.000288003743682456,0.12,-25.4240590105656,0.82497105364724,0.662397072278133,5,30,18,0.964473166808077
0.0293794035372023,1.08095949631123,0.00301990978012009,9.37080322349562e-06,2.02378751134067e-05,0.1,6.10113987468942,1.0240710446366,1.08134191176471,5,30,19,0.841285815014361
0.175134768321359,0.940716279511024,0.00158105730867423,-1.23920610722527e-05,3.57785977671819e-06,0.01,-10.9731257314431,0.87813783660429,0.900893236920459,5,30,20,0.957249026648247
0.155244406910193,0.940426849471853,0.0017458225382095,4.337873508667e-05,5.17327792254092e-06,0.04,-8.65174199235295,0.891519250780437,0.934278959810875,5,30,21,0.889972226010037
0.130701889480564,0.974360535104786,0.00224966369108076,4.34027595367369e-05,1.15501446160964e-05,0.08,-5.26854625352107,0.953868613138686,0.928679817905918,5,30,22,0.785448936282059
-0,1.32038058914238,0.0315477625545977,-0.00202148164135382,0.00182353338806394,0.13,42.6458049939272,1.7398773006135,1.10070767555797,5,30,23,0.346823415831405
0.345306310819504,0.917631968842019,0.00854134074220166,-0.000463721911141002,0.000126060831770315,0.16,-19.3289967835395,0.765744878172161,0.806573627233599,5,31,1,0.734172226794673
-0,0.984875660483887,0.00511246193909388,-8.91665898852184e-05,5.32407110593873e-05,0.01,13.6517296874332,1.09315152443695,1.12998837659822,5,31,3,0.63469705140107
0.375318920364453,0.963814064457705,0.00749470093374867,6.63428078024967e-05,0.000150844238245005,0.21,-23.2920749548581,0.706909430438842,0.773504273504274,5,31,4,0.57105487350099
0.653081404465939,0.812375575807394,0.0295747692053657,0.00233475755187481,0.00147210926125763,0.01,-37.0210721591308,0.54892238529684,0.666077348066298,5,31,5,0.987011330821522
0.0962782426622641,0.982516510745784,0.00676287882459123,7.86162183869204e-05,0.000156138662481027,0.01,3.89891315811701,1.0251625331086,1.0185799601858,5,31,6,0.836883613845472
0.139025471530661,1.06419705735087,0.00505833873623374,0.000182435883008369,5.14898701333463e-05,0.04,-2.20401935833296,0.938735372209657,1.00361990950226,5,31,8,0.839712486555122
0.131796174709252,0.962928093035153,0.00114430519175749,2.07999401909811e-05,2.84742503947242e-06,0.06,-7.61547564936195,0.928002515195976,0.913134956417193,5,31,9,0.759380030047689
-0,0.960895282585926,0.00198364820304374,9.42634705091979e-05,1.5432138854086e-05,0.11,9.52983450067691,1.06364458512322,1.1026991441738,5,31,10,0.834547950909292
0.155254230485997,0.939417227906092,0.0020789226550216,8.70809579587696e-05,1.19992783974501e-05,0.01,-8.02567933240218,0.814054858600893,1.01196530062818,5,31,11,0.654613191021447
0.290103251913883,0.927898422807462,0.00435675028723103,-1.25030335675017e-05,2.8458671930587e-05,0.01,-18.1533563599205,0.859713168187744,0.774164942358853,5,31,12,0.964856182215427
-0,1.10647652476541,0.00692167026818444,0.000711831003984873,0.000210764363969433,0.12,38.9487220719237,1.29913492183943,1.39900725467736,5,31,13,0.484098327004792
0.373890850735442,0.850778945600308,0.00682207824734373,0.000316540825437511,0.000102890485572936,0.14,-23.8032729353511,0.841749018546095,0.675682382133995,5,31,15,0.80881675539137
0.185728150178738,0.971158973288195,0.00185069781597562,3.06915547935841e-05,1.04932876062979e-05,0.02,-11.496697889447,0.940344106769577,0.828497980168931,5,31,16,0.684959157361234
0.162401419165654,0.9405552244543,0.000859048608332314,2.37499410846427e-05,2.61933395812853e-06,0.05,-11.4191530771018,0.886931235032501,0.880159786950732,5,31,17,0.504639241289857
0.3262399396763,0.877988899032111,0.0077222042728874,0.000550886540443885,0.00011221290464726,0.03,-18.1696661653079,0.82497105364724,0.803832576903681,5,31,18,0.963906272878542
0.128473533762929,0.97245779501982,0.00086754197929807,-1.26570200808268e-05,1.61737113945421e-06,0.07,-8.00259071622077,0.87813783660429,0.958305757776307,5,31,20,0.334419735477757
0.116547878914924,0.959044541881575,0.000943806611188395,1.08099988846546e-05,1.36762638553699e-06,0.07,-6.60156139861411,0.891519250780437,0.973066298342541,5,31,21,0.63899393420101
-0,1.32691457666993,0.068714261723139,0.000881362726137333,0.00847873904323954,0.3,81.0523110206015,1.60789844851904,1.68684210526316,5,31,24,0.474716099596044
0.00200946588485244,1.00271330888639,0.00153313779041321,3.45880049012935e-05,6.0987659388204e-06,0.07,6.23952770544588,1.09315152443695,1.0112285336856,5,32,3,0.53004836356932
0.319349919718042,0.945362660988314,0.00334048701610479,-7.09277975171212e-05,3.2243846973213e-05,0.04,-22.4282402763442,0.706909430438842,0.840652173913044,5,32,4,0.86982999843823
0.101128944971879,0.98244386325729,0.0108140622011392,0.000384951448085742,0.000289710183019513,0.01,6.99205075278965,1.0251625331086,1.09468877673636,5,32,6,0.904157857968882
0.235011785232149,0.983443328847845,0.00449878303826435,4.67732457109192e-05,4.07960506082238e-05,0.13,-12.4686570523219,0.938735372209657,0.800422386483633,5,32,8,0.481067888650334
0.0913933860077517,0.959755398072133,0.0014039295114875,-1.15543327838449e-05,4.67732514794418e-06,0.07,-2.97622875280364,0.928002515195976,1.00316622691293,5,32,9,0.41474503953029
0.227976049337881,0.901243189169232,0.00241449012497046,9.37482367537088e-05,1.3505148478545e-05,0.11,-14.7152117531814,0.814054858600893,0.878193430656934,5,32,11,0.55670099770515
0.263352918388092,0.924818689480173,0.00344832206285557,2.80144414745909e-05,1.92504952099924e-05,0.08,-16.6763140539856,0.859713168187744,0.800778210116732,5,32,12,0.910402051546717
0.429316040237064,0.912969535274065,0.0190051567938161,0.000485825998657499,0.000455247134500853,0.12,-20.2557848416865,0.841749018546095,0.7057962529274,5,32,15,0.955046031106234
0.092885582909895,1.01766172024152,0.00123597759194573,5.27336551857766e-05,6.76814844963119e-06,0.03,-3.50583308283947,0.940344106769577,0.985068436333472,5,32,16,0.810761936922775
0.110948409416793,0.971362567749104,0.000719361831371044,1.22616298109365e-05,1.2993634596391e-06,0.01,-6.68319193706435,0.886931235032501,0.979403110550652,5,32,17,0.763954415447293
0.0916086642941707,0.963290832177486,0.00150841691557213,-9.79671339802263e-06,4.63016646162459e-06,0.07,-2.77252743404983,0.87813783660429,1.06007151370679,5,32,20,0.711723850781766
0.276895473688358,0.918064428902316,0.0038201243880072,-4.14031919352634e-05,2.71370354540559e-05,0.16,-17.5231750896975,0.953868613138686,0.695070422535211,5,32,22,0.605672374869936
0.308992985799317,0.990018917854206,0.0127035260517136,-0.00011144335546989,0.000303858471165191,0.25,-12.3601665201117,0.765744878172161,0.913002304365668,5,33,1,0.394460540870155
0.684351655204742,0.822959746465139,0.0354341306177602,0.00288600976712013,0.00203088981970847,0.01,-37.472513801921,0.54892238529684,0.682419384222992,5,33,5,0.971122474417138
0.164112163083051,0.943571587788389,0.00615824963620627,-1.77817843211582e-05,0.000135501366449199,0.01,-3.50330710815837,1.0251625331086,0.895113867208382,5,33,6,0.820228868707587
-0,1.09225882578178,0.00488151354420836,0.000120450771507582,4.28018833404258e-05,0.1,14.4297394237344,1.19425219941349,1.08278698295387,5,33,7,0.823637462658673
0.0664657397885142,1.11596113418342,0.00752317610820156,0.000243028827007244,0.000103853299462956,0.09,7.62026865487513,0.938735372209657,1.20311035129322,5,33,8,0.842937618103864
0.189902552467888,0.96780688499195,0.00208165193999117,-1.290617835807e-05,9.81147867462354e-06,0.01,-11.4855901776814,0.928002515195976,0.840003667537707,5,33,9,0.744210528250476
0.13461123497044,0.920343499566466,0.00241134570042492,5.03201973893355e-05,9.29381589328214e-06,0.13,-5.3839949383632,1.06364458512322,0.827337736776025,5,33,10,0.473726232448829
0.423297339482616,0.828910387537257,0.00994468597274948,0.000561003638628449,0.000180322400078992,0.13,-25.9267525007909,0.814054858600893,0.662287939798006,5,33,11,0.951934864676634
0.322543455797032,0.924068177967209,0.00641818066769671,2.01514398558687e-05,5.3718368511935e-05,0.09,-19.0768394830669,0.859713168187744,0.755148741418764,5,33,12,0.955849669182482
-0,1.23515938143038,0.0112564943533547,-0.000753847420845488,0.000330015681885415,0.13,33.5109206755336,1.29913492183943,1.32595520421607,5,33,13,0.754398490872399
0.151453030035332,0.998598473153558,0.00158948346069095,1.81179610700785e-05,6.24648156766085e-06,0.07,-8.5875468533967,0.86224608918982,0.957108816521049,5,33,14,0.597016248572029
0.355742590641187,0.870820285380601,0.00718111656409629,0.000108897100116633,7.4715828805314e-05,0.08,-21.6355278043924,0.841749018546095,0.724896265560166,5,33,15,0.974931788158022
0.128311269021118,1.00919131776216,0.00190440119054712,7.74304578467653e-05,1.35901472358438e-05,0.05,-5.65307690572962,0.940344106769577,0.942049671709963,5,33,16,0.84742962672723
0.170494930116413,0.936105804198545,0.000962535196143919,1.99644290721117e-05,2.71494960703484e-06,0.03,-11.9463755338013,0.886931235032501,0.872630780894617,5,33,17,0.798077211170026
0.335967479360391,0.881605887255297,0.00810748770698428,0.000612617044179284,0.00013158582890229,0.05,-18.7862245506923,0.82497105364724,0.79084739864277,5,33,18,0.944434798385883
0.0403153849820624,1.04123617668034,0.00187582725718973,8.27345697388108e-06,7.03771522481441e-06,0.02,3.09245768139931,1.0240710446366,1.03078276165347,5,33,19,0.693609512931879
0.134584182987441,0.951314571698318,0.000927890465705335,1.87718158614648e-06,1.6340079856968e-06,0.06,-8.44798121640625,0.87813783660429,0.95045910740978,5,33,20,0.576490036388959
0.142262145104636,0.942334655614478,0.00142056383333771,2.14655670425394e-05,2.91823213128652e-06,0.05,-8.02670067435393,0.891519250780437,0.94603103215651,5,33,21,0.856704508560139
0.141678855132596,0.930796328319926,0.00294291000661407,8.71125907267329e-06,1.72023504638539e-05,0.13,-5.24478576911986,0.953868613138686,0.914387633769322,5,33,22,0.797805335930122
-0,1.33908682024968,0.0388024577879326,-0.00186818755733622,0.00223887420105155,0.22,54.3712874494988,1.7398773006135,1.29555497790486,5,33,23,0.833201775605475
-0,1.41995707967696,0.0933023424925958,0.00248086331836318,0.0155904559348155,0.25,78.0365576701791,1.60789844851904,1.7303528468324,5,33,24,0.652188524650935
0.264583102615293,0.920283593345233,0.00470472692490075,-0.000142307280087815,3.94335677501681e-05,0.13,-15.17609277782,0.765744878172161,0.922522522522522,5,34,1,0.793035715622126
0.0169424592458276,1.07798401673182,0.0031763397245714,0.000174223290238729,3.16215922099402e-05,0.06,7.57598878107459,1.07811725846408,1.04296875,5,34,2,0.575226535685439
-0,0.998099075192647,0.00218845481774765,-5.7283917616076e-06,1.35191318702774e-05,0.07,11.1035299302604,1.09315152443695,1.10861423220974,5,34,3,0.581558238245844
0.363134005191323,0.889445326158381,0.00322924381035857,4.49677827489975e-05,3.37263275853931e-05,0.01,-26.9662836092003,0.706909430438842,0.750421585160202,5,34,4,0.900373624281326
0.539904353629573,0.832330636826695,0.0211942069262621,0.00193722801734879,0.000744663127654237,0.17,-30.0442774636007,0.54892238529684,0.816143497757848,5,34,5,0.888363848324012
-0,1.07010826708183,0.00567516420204326,0.000188080631905418,7.77779338529803e-05,0.24,14.6628582399127,1.0251625331086,1.16758241758242,5,34,6,0.456328249368197
-0,1.080683482156,0.00383432811955712,4.32312915435712e-05,2.36514776772224e-05,0.12,16.4029761184007,1.19425219941349,1.11058823529412,5,34,7,0.69206623514976
0.130558719135423,1.03514676291568,0.00275587832045809,2.65214037810795e-05,1.44619814182157e-05,0.09,-4.42097263781309,0.938735372209657,0.957537154989384,5,34,8,0.605512611892041
0.0730541825437755,0.989576529392905,0.000744280297008595,6.50070505801335e-06,1.60878574581762e-06,0.02,-2.8180106669349,0.928002515195976,1.01111111111111,5,34,9,0.670301946658205
0.0611817985348906,0.942383926714573,0.000929468131038236,4.05449895485429e-06,1.64443551601972e-06,0.08,-1.10348502955331,1.06364458512322,0.914285714285714,5,34,10,0.62912345252318
0.152632857824461,0.923535267687027,0.0014548181340407,4.42499237672426e-05,5.02858452401124e-06,0.11,-8.98947220579826,0.814054858600893,0.978365384615385,5,34,11,0.452483341625933
0.196689587559452,0.967436442364373,0.00276110437949392,-3.85277188932099e-05,1.14025904268353e-05,0.04,-11.0258760419976,0.859713168187744,0.911547911547911,5,34,12,0.837901894963182
0.258094199478932,0.906033773223447,0.00467697175397216,0.000169944442430911,3.82534990914849e-05,0.04,-14.5605309743329,0.841749018546095,0.853564547206166,5,34,15,0.847141823411046
0.189822252358507,0.971208699803619,0.00183925733379657,-4.09625761407652e-06,9.19561460300326e-06,0.04,-11.9280132742987,0.940344106769577,0.817155756207675,5,34,16,0.550600849726642
0.318650819050646,0.861548269818057,0.00773910107626987,0.000573950852834708,0.000118661672700799,0.08,-17.3949491283812,0.82497105364724,0.816220431505069,5,34,18,0.945911280331628
0.158917289314712,0.940123171829625,0.00123221764762191,2.68762228231116e-06,2.32775425184809e-06,0.03,-10.1178061829887,0.87813783660429,0.916302521008403,5,34,20,0.844608840700033
0.077232099685021,0.951055067751887,0.00224376890482314,-3.81310232627821e-05,1.17084391017452e-05,0.12,0.0682047123803784,0.953868613138686,1.01581463773446,5,34,22,0.500140577497957
-0,1.27744967388136,0.0348522419089709,-0.00367381411744644,0.00224027800192044,0.3,41.6827052816191,1.60789844851904,1.11830508474576,5,34,24,0.702413448606255
0.463531110172547,0.878588829786264,0.0130798271049033,-0.000700751107249187,0.000264313959296804,0.14,-27.5414017370296,0.765744878172161,0.654903995848469,5,35,1,0.807032247790772
0.322863436625534,0.908966706615839,0.00279984429727945,-3.19740108030465e-05,2.18330677726559e-05,0.04,-23.582838385373,0.706909430438842,0.814814814814815,5,35,4,0.909405879371821
0.450937524968905,0.865382773564213,0.0129956184584283,0.000573105271532097,0.000288032809422347,0.02,-26.3426964060666,0.54892238529684,0.90470397404704,5,35,5,0.779208150206105
0.0558438947242594,1.02882457424706,0.0127908881653214,0.000530704454868118,0.000401015471378581,0.07,13.0183801460346,1.0251625331086,1.2021515015688,5,35,6,0.821838762459464
-0,1.30802279120788,0.0271492099622564,-0.00263998252430371,0.00139584409312608,0.28,46.7002739153359,1.19425219941349,1.63312291125139,5,35,7,0.727406129201559
0.0868582218627274,1.09691342465716,0.00441767830840312,6.5817142072144e-05,3.65240144004782e-05,0.01,2.24679901342104,0.938735372209657,1.0944469731452,5,35,8,0.684402993930902
0.230180246651163,0.873195255089001,0.00317628076599654,0.000114231680827918,2.14969135252779e-05,0.04,-13.747875995968,0.814054858600893,0.889765721331689,5,35,11,0.807984583458445
0.219717936957391,0.950966396018368,0.00325700190897007,3.59664150419794e-05,1.76348600109004e-05,0.03,-12.5845895353992,0.859713168187744,0.881449716419975,5,35,12,0.844518290978462
0.188517714101799,0.965216147029286,0.00173553061019254,3.88353427469411e-06,7.2422390006175e-06,0.07,-11.9993605338615,0.86224608918982,0.889232270657124,5,35,14,0.633418874371067
